----------------------------------------------------------------------------------Search Criteria:  Search in: Projects 		AdminIC: All; Project Number (split):1; DA; Fiscal Year: Active Projects ----------------------------------------------------------------------------------Project Title,Administering  IC,Application ID,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Organization Name,ARRA Indicator,FY,FY Total Cost ,FY Total Cost  (Sub Projects),
"ORGANIZATIONAL AND ENVIRONMENTAL FACTORS INFLUENCING THE IMPLEMENTATION OF EVIDENCE BASED PRACTICES IN JUVENILE JUSTICE SETTINGS",NIDA,"9373685",1R21DA044378-01,1,R21,DA,044378,01,,,"6829220","MCCOLLISTER, KATHRYN E ","BOWSER, DIANA ","UNIVERSITY OF MIAMI SCHOOL OF MEDICINE", ,2017,204779,
"THE IMPACT OF INTRAVENOUS HEROIN USE ON IMMUNE ACTIVATION IN TREATED HIV",NIDA,"9389070",1R01DA044576-01,1,R01,DA,044576,01,,,"7372507","MCCOMSEY, GRACE A ","HILEMAN, CORRILYNN OLESKY","CASE WESTERN RESERVE UNIVERSITY", ,2017,806391,
"INVESTIGATING THE POTENTIAL OF RESPONDENT-DRIVEN SAMPLING TO REACH UNDIAGNOSED; OUT-OF-CARE HIV-INFECTED PEOPLE WHO INJECT DRUGS",NIDA,"9405684",1F31DA044046-01A1,1,F31,DA,044046,01,A1,,"14193167","MCFALL, ALLISON MARIE",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,2017,44044,
"A GAME-BASED INTERVENTION FOR OPIOID USE DISORDER",NIDA,"9347573",1R44DA042652-01A1,1,R44,DA,042652,01,A1,,"15153241","MCFARLAND, IAN ",Not Applicable,"PEAR THERAPEUTICS, INC.", ,2017,180053,
"WCBR CONFERENCE GRANT",NIDA,"9045099",1R13DA041234-01,1,R13,DA,041234,01,,,"1888459","MCGINTY, JACQUELINE F.",Not Applicable,"MEDICAL UNIVERSITY OF SOUTH CAROLINA", ,2017,25000,
"EFFECTS OF DEVELOPMENTAL CANNABIS EXPOSURE ON PREFRONTOCORTICAL STRUCTURE AND FUNCTION",NIDA,"9453312",1R21DA043722-01A1,1,R21,DA,043722,01,A1,,"12421134","MCLAUGHLIN, RYAN JOSEPH",Not Applicable,"WASHINGTON STATE UNIVERSITY", ,2017,229500,
"AN ETHNO-EPIDEMIOLOGICAL STUDY OF THE IMPLEMENTATION AND EFFECTIVENESS OF AN INNOVATIVE AND COMPREHENSIVE RESPONSE TO THE OPIOID EPIDEMIC",NIDA,"9365371",1R01DA044181-01,1,R01,DA,044181,01,,,"14388211","MCNEIL, RYAN  ","KERR, THOMAS ","UNIVERSITY OF BRITISH COLUMBIA", ,2017,346008,
"DECISION MAKING AND HIV RISK: NEW APPROACHES TO NEUROAIDS RESEARCH IN DRUG USERS",NIDA,"8966769",1DP2DA040226-01,1,DP2,DA,040226,01,,,"7075060","MEADE, CHRISTINA S",Not Applicable,"DUKE UNIVERSITY", ,2015,2385000,
"NEXT GENERATION TOOLS FOR ONSITE MONITORING AND TREATMENT OF DRUG OF ABUSE-DEPENDENT PERSONS",NIDA,"9141004",1R41DA041959-01,1,R41,DA,041959,01,,,"12515338","MEHALSO, ROBERT ",Not Applicable,"SENSODX II, LLC", ,2016,224840,
"REDUCING SECONDHAND SMOKE EXPOSURE AMONG PEDIATRIC PATIENTS IN THE EMERGENCY DEPARTMENT SETTING",NIDA,"9367361",1K01DA044313-01,1,K01,DA,044313,01,,,"12425197","MERIANOS, ASHLEY L",Not Applicable,"UNIVERSITY OF CINCINNATI", ,2017,161023,
"PREDICTORS AND CONSEQUENCES OF COMBUSTIBLE CIGARETTE SMOKERS' SWITCH TO STANDARDIZED RESEARCH E-CIGARETTES",NIDA,"9475104",1U01DA045524-01,1,U01,DA,045524,01,,,"1863803","MERMELSTEIN, ROBIN J.",Not Applicable,"UNIVERSITY OF ILLINOIS AT CHICAGO", ,2017,733230,
"A MULTI-SITE MULTI-SETTING RCT OF INTEGRATED HIV PREVENTION AND HCV CARE FOR PWID",NIDA,"9502152",1R01DA045713-01,1,R01,DA,045713,01,,,"1955316","METSCH, LISA R ","BRUNEAU, JULIE ;FEASTER, DANIEL J","COLUMBIA UNIVERSITY HEALTH SCIENCES", ,2017,1322957,
"PRISONS; DRUG INJECTION AND THE HIV RISK ENVIRONMENT",NIDA,"9271662",1R21DA042702-01A1,1,R21,DA,042702,01,A1,,"10975068","MEYER, JAIMIE ",Not Applicable,"YALE UNIVERSITY", ,2017,163388,
"BIOBEHAVIORAL IMAGING AND MOLECULAR NEUROPSYCHOPHARMACOLOGY OF SUBSTANCE ABUSE MECHANISMS",NIDA,"9352029",1ZIADA000069-01,1,ZIA,DA,000069,01,,,"14747538","MICHAELIDES, MICHAEL ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,1178537,
"IMPLEMENTING A COMMUNITY-BASED RESPONSE TO THE OPIOID EPIDEMIC IN RURAL OHIO",NIDA,"9411966",1UG3DA044822-01,1,UG3,DA,044822,01,,,"1904155","MILLER, WILLIAM C ","GO, VIVIAN F.","OHIO STATE UNIVERSITY", ,2017,591750,
"GENETIC AND ENVIRONMENTAL INFLUENCES ON ADDICTION",NIDA,"9278481",1T32DA039080-01A1,1,T32,DA,039080,01,A1,,"1858764","MILNER, TERESA A",Not Applicable,"WEILL MEDICAL COLL OF CORNELL UNIV", ,2017,142103,
"INTEGRATED BEHAVIORAL ACTIVATION AND HIV RISK REDUCTION COUNSELING FOR MSM WITH STIMULANT ABUSE",NIDA,"9369464",1R01DA042805-01A1,1,R01,DA,042805,01,A1,,"8755422","MIMIAGA, MATTHEW JAMES ","SAFREN, STEVEN A","BROWN UNIVERSITY", ,2017,714427,
"GENDER AND DEVELOPMENTAL TRAJECTORIES TO ADOLESCENT SUBSTANCE USE AND SEXUAL RISK BEHAVIOR",NIDA,"9380701",1R01DA042747-01A1,1,R01,DA,042747,01,A1,,"8923429","MIN, MEEYOUNG OH",Not Applicable,"CASE WESTERN RESERVE UNIVERSITY", ,2017,296001,
"THERAPEUTIC POTENTIAL OF KAPPA OPIOID/CANNABINOID MIXTURES FOR TREATING PAIN",NIDA,"9329184",1F32DA043348-01A1,1,F32,DA,043348,01,A1,,"14111661","MINERVINI, VANESSA ",Not Applicable,"UNIVERSITY OF TEXAS HLTH SCIENCE CENTER", ,2017,58014,
"ROLE OF GASTROINTESTINAL MICROBIOME IN OPIOID TOLERANCE",NIDA,"9328332",1F30DA042542-01A1,1,F30,DA,042542,01,A1,,"14140755","MISCHEL, RYAN ANTHONY",Not Applicable,"VIRGINIA COMMONWEALTH UNIVERSITY", ,2017,35782,
"AN INTEGRATED SUBSTANCE USE; VIOLENCE; AND HIV/AIDS SYNDEMIC RISK-REDUCTION INTERVENTION FOR AFRICAN AMERICAN COUPLES",NIDA,"9410847",1R03DA044866-01,1,R03,DA,044866,01,,,"8723558","MITTAL, MONA ",Not Applicable,"UNIV OF MARYLAND, COLLEGE PARK", ,2017,146309,
"NEUROECONOMICS OF SUGARS: GLUCOSE VS. FRUCTOSE EFFECTS ON REWARD SIGNALING",NIDA,"9321514",1R21DA042272-01A1,1,R21,DA,042272,01,A1,,"3145092","MONTEROSSO, JOHN R. ","PAGE, KATHLEEN ALANNA","UNIVERSITY OF SOUTHERN CALIFORNIA", ,2017,247500,
"TWITTER-BASED INTERVENTION FOR YOUNG ADULT AFRICAN AMERICAN BLUNT SMOKERS",NIDA,"9313734",1K23DA042130-01A1,1,K23,DA,042130,01,A1,,"11590590","MONTGOMERY, LATRICE ",Not Applicable,"UNIVERSITY OF CINCINNATI", ,2017,146790,
"BUILDING THE ?SCIENCE OF TRANSLATION? USING THE CASE OF MARIJUANA LEGALIZATION",NIDA,"9244288",1R03DA040937-01A1,1,R03,DA,040937,01,A1,,"1954840","MONTINI, THERESA ",Not Applicable,"HUNTER COLLEGE", ,2017,78000,
"THE ROLE OF ATTENTIONAL PROCESSES IN THE ASSOCIATIONS BETWEEN SYNDEMICS AND HIV RISK",NIDA,"9347601",1R36DA043398-01A1,1,R36,DA,043398,01,A1,,"12256889","MOODY, RAYMOND LEE",Not Applicable,"HUNTER COLLEGE", ,2017,77986,
"CRF MODULATION OF REWARD FUNCTION IN COMPULSIVE EATING",NIDA,"9395442",1F31DA044664-01,1,F31,DA,044664,01,,,"12400637","MOORE, CATHERINE FRANCES",Not Applicable,"BOSTON UNIVERSITY MEDICAL CAMPUS", ,2017,44044,
"NEURONAL CONNECTIVITY WITHIN THE MESOLIMBIC SYSTEM",NIDA,"9352044",1ZIADA000511-10,1,ZIA,DA,000511,10,,,"9414910","MORALES, MARISELA ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,1213261,
"INTERACTIONS BETWEEN THE STRESS SYSTEM AND THE MESOLIMBIC DOPAMINE SYSTEM",NIDA,"9352052",1ZIADA000542-10,1,ZIA,DA,000542,10,,,"9414910","MORALES, MARISELA ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,758288,
"NEURONAL CHARACTERIZATION OF THE VENTRAL TEGMENTAL AREA",NIDA,"9352053",1ZIADA000543-10,1,ZIA,DA,000543,10,,,"9414910","MORALES, MARISELA ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,1061603,
"DEVELOPMENT OF REWARD PROCESSING IN PRENATALLY EXPOSED ADOLESCENTS AND YOUNG ADULTS",NIDA,"9385926",1K01DA042937-01A1,1,K01,DA,042937,01,A1,,"12308284","MORIE, KRISTEN PAULA",Not Applicable,"YALE UNIVERSITY", ,2017,181429,
"DISSECTING CIRCUITS MEDIATING PAIN-INDUCED ALTERATIONS IN MOTIVATED BEHAVIOR",NIDA,"9246764",1R01DA041781-01A1,1,R01,DA,041781,01,A1,,"8343771","MORON-CONCEPCION, JOSE A",Not Applicable,"WASHINGTON UNIVERSITY", ,2017,452383,
"ROLE OF SK2 CHANNELS IN MORPHINE DEPENDENCE",NIDA,"9329115",1R01DA042499-01A1,1,R01,DA,042499,01,A1,,"8343771","MORON-CONCEPCION, JOSE A",Not Applicable,"WASHINGTON UNIVERSITY", ,2017,380054,
"E-CIGARETTES: DEPOSITION; ABSORPTION AND BRAIN ACCUMULATION OF NICOTINE",NIDA,"9473444",1R01DA044756-01A1,1,R01,DA,044756,01,A1,,"9990500","MUKHIN, ALEXEY G",Not Applicable,"DUKE UNIVERSITY", ,2017,676267,
"IMPACT OF ADVANCED AGE ON OPIATE ANALGESIA",NIDA,"9247629",1R01DA041529-01A1,1,R01,DA,041529,01,A1,,"1912057","MURPHY, ANNE Z",Not Applicable,"GEORGIA STATE UNIVERSITY", ,2017,359813,
"ACHIEVING SMOKING CESSATION MILESTONES IN OPIOID TREATMENT PATIENTS: A RANDOMIZED 2 X 2 FACTORIAL TRIAL OF DIRECTLY OBSERVED AND LONG-TERM VARENICLINE",NIDA,"9330517",1R01DA042813-01A1,1,R01,DA,042813,01,A1,,"9182909","NAHVI, SHADI ",Not Applicable,"ALBERT EINSTEIN COLLEGE OF MEDICINE, INC", ,2017,709277,
"A TECHNOLOGY SOLUTION FOR PEER-LED SEEKING SAFETY",NIDA,"9140160",1R43DA041949-01,1,R43,DA,041949,01,,,"1865381","NAJAVITS, LISA M",Not Applicable,"TREATMENT INNOVATIONS, LLC", ,2016,225000,
"AUTOMATED ASSESSMENT USING FACIAL CODING",NIDA,"9199791",1R43DA042640-01,1,R43,DA,042640,01,,,"1865381","NAJAVITS, LISA M",Not Applicable,"TREATMENT INNOVATIONS, LLC", ,2016,225000,
"SYNTHESIS OF DIHYDRO-BETA-ERYTHROIDINE AND ANALOGS FOR NICOTINE DEPENDENCE",NIDA,"9374645",1R03DA044383-01,1,R03,DA,044383,01,,,"10690040","NAMJOSHI, OJAS A.",Not Applicable,"RESEARCH TRIANGLE INSTITUTE", ,2017,103226,
"CAN CBT FOR PAIN MANAGEMENT ENHANCE ENDOGENOUS OPIOID FUNCTION?",NIDA,"9245278",1R21DA041638-01A1,1,R21,DA,041638,01,A1,,"6801190","NAYLOR, MAGDALENA R",Not Applicable,"UNIVERSITY OF VERMONT & ST AGRIC COLLEGE", ,2017,230008,
"INSULIN MECHANISMS OF DIABETES-EVOKED ENHANCEMENT OF NICOTINE REWARD",NIDA,"8957841",1R15DA040130-01,1,R15,DA,040130,01,,,"9771164","NAZARIAN, ARBI ",Not Applicable,"WESTERN UNIVERSITY OF HEALTH SCIENCES", ,2015,446015,
"NON-DEPENDENT OPIOID MISUSERS AS GWAS CONTROLS",NIDA,"9402959",1R01DA042620-01A1,1,R01,DA,042620,01,A1,,"1910310","NELSON, ELLIOT C ","AGRAWAL, ARPANA ","WASHINGTON UNIVERSITY", ,2017,686250,
"2017 NEUROBIOLOGY OF DRUG ADDICTION GORDON RESEARCH CONFERENCE",NIDA,"9328764",1R13DA043933-01,1,R13,DA,043933,01,,,"1857848","NESTLER, ERIC J.",Not Applicable,"GORDON RESEARCH CONFERENCES", ,2017,31200,
"MECHANISMS OF PATHWAY-SPECIFIC PLASTICITY IN THE INCUBATION OF CRAVING",NIDA,"9318063",1R01DA041356-01A1,1,R01,DA,041356,01,A1,,"1929020","NEUMAIER, JOHN F",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2017,426539,
"MICROGLIA AND OPIOID WITHDRAWAL",NIDA,"9403853",1R21DA044757-01,1,R21,DA,044757,01,,,"1929020","NEUMAIER, JOHN F",Not Applicable,"UNIVERSITY OF WASHINGTON", ,2017,193750,
"A NEW APPROACH TO INTEGRATING PRIMARY AND SECONDARY HIV PREVENTION IN YOUNG MALE COUPLES",NIDA,"9179853",1DP2DA042417-01,1,DP2,DA,042417,01,,,"9819606","NEWCOMB, MICHAEL E.",Not Applicable,"NORTHWESTERN UNIVERSITY AT CHICAGO", ,2016,2317500,
"NOVEL AND ATYPICAL DOPAMINE UPTAKE INHIBITORS",NIDA,"9352032",1ZIADA000389-21,1,ZIA,DA,000389,21,,,"6480289","NEWMAN, AMY HAUCK",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,531995,
"NOVEL DOPAMINE D3 RECEPTOR LIGANDS ",NIDA,"9352036",1ZIADA000424-18,1,ZIA,DA,000424,18,,,"6480289","NEWMAN, AMY HAUCK",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,531995,
"DOPAMINE D2-LIKE FUNCTIONALLY SELECTIVE AGONISTS",NIDA,"9352071",1ZIADA000609-01,1,ZIA,DA,000609,01,,,"6480289","NEWMAN, AMY HAUCK",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,531995,
"MONOAMINE TRANSPORTER NANAOPROBES",NIDA,"9352072",1ZIADA000610-01,1,ZIA,DA,000610,01,,,"6480289","NEWMAN, AMY HAUCK",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,531995,
"IDENTIFICATION OF CELL TYPE-SPECIFIC EVS FOR NEUROSCIENCE RESEARCH",NIDA,"9390391",1R43DA044616-01,1,R43,DA,044616,01,,,"7806760","NOLAN, JOHN P",Not Applicable,"CELLARCUS TECHNOLOGIES, LLC", ,2017,150000,
"NOCICEPTIN RECEPTOR SIGNALING AND REGULATION OF DOPAMINE TRANSMISSION IN DRUG REWARD CIRCUITRY",NIDA,"9164285",1K01DA042219-01,1,K01,DA,042219,01,,,"10744520","O'NEILL, PATRICK ROSS",Not Applicable,"WASHINGTON UNIVERSITY", ,2017,143048,
"HEALTH CARE POLICY AND SUBSTANCE ABUSE TREATMENT ACCESS",NIDA,"9102587",1R01DA039137-01A1,1,R01,DA,039137,01,A1,,"1908623","OLFSON, MARK  ","MOJTABAI, RAMIN ","COLUMBIA UNIVERSITY HEALTH SCIENCES", ,2017,394504,
"CHARACTERIZATION AND REVERSAL OF NEUROCOGNITIVE DYSFUNCTION PRODUCED BY LONG-TERM SYNTHETIC CATHINONE USE",NIDA,"9458065",1R01DA043172-01A1,1,R01,DA,043172,01,A1,,"1907364","OLIVE, M. FOSTER",Not Applicable,"ARIZONA STATE UNIVERSITY-TEMPE CAMPUS", ,2017,379952,
"NICOTINE WITHDRAWAL AND REWARD PROCESSING: CONNECTING NEUROBIOLOGY TO REAL-WORLD BEHAVIOR",NIDA,"9222876",1K23DA042898-01,1,K23,DA,042898,01,,,"11166404","OLIVER, JASON ANTHONY",Not Applicable,"DUKE UNIVERSITY", ,2017,171090,
"NEUROBEHAVIORAL SUBSTRATES OF PROPRANOLOL'S EFFECTS ON DRUG CUE REACTIVITY",NIDA,"9387245",1R03DA043756-01A1,1,R03,DA,043756,01,A1,,"11166404","OLIVER, JASON ANTHONY",Not Applicable,"DUKE UNIVERSITY", ,2017,238500,
"ENVIRONMENTAL MODULATION OF COCAINE SEEKING",NIDA,"9380788",1R01DA042792-01A1,1,R01,DA,042792,01,A1,,"6265801","OLSEN, CHRISTOPHER M",Not Applicable,"MEDICAL COLLEGE OF WISCONSIN", ,2017,373450,
"CHEMICAL STRATEGIES TO PROBE THE MECHANISM OF LIPOSOMAL TUCARESOL IMMUNOPOTENTIATION IN A DRUG OF ABUSE VACCINE",NIDA,"9395315",1F32DA044692-01,1,F32,DA,044692,01,,,"11004833","OLSON, MARGARET EMILY",Not Applicable,"SCRIPPS RESEARCH INSTITUTE", ,2017,56694,
"NEURAL CIRCUITS AND MECHANISMS UNDERLYING MALADAPTIVE RISK-TAKING FOLLOWING COCAINE SELF-ADMINISTRATION",NIDA,"9243733",1K99DA041493-01A1,1,K99,DA,041493,01,A1,,"9766599","ORSINI, CAITLIN ANNE",Not Applicable,"UNIVERSITY OF FLORIDA", ,2017,118587,
"NEURAL MICROCIRCUIT SELECTION BY ASTROCYTE SIGNALING FOLLOWING COCAINE EXPOSURE",NIDA,"9237627",1R01DA041513-01A1,1,R01,DA,041513,01,A1,,"10632329","ORTINSKI, PAVEL IVANOVICH",Not Applicable,"UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA", ,2017,300375,
"IMPROVING OUTCOMES AFTER PRISON FOR APPALACHIAN PWIO: THE ROLE OF XR-NTX & NETWORKS",NIDA,"9267658",1R03DA043377-01,1,R03,DA,043377,01,,,"6264981","OSER, CARRIE BETH",Not Applicable,"UNIVERSITY OF KENTUCKY", ,2016,150500,
"HARNESSING THE PIWI PIRNA PATHWAY TO SILENCE HIV",NIDA,"9394525",1R61DA045622-01,1,R61,DA,045622,01,,,"6479557","OSTROWSKI, MARIO ",Not Applicable,"UNIVERSITY OF TORONTO", ,2017,450293,
"EXPLORING GENDERED ACCESS TO DRUG AND HIV SERVICES TO IMPROVE PROGRAMS FOR WOMEN",NIDA,"9138029",1R21DA040969-01A1,1,R21,DA,040969,01,A1,,"9224651","OWCZARZAK, JILL ",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,2017,291624,
"EXAMINING THE SOCIAL; SPATIAL; AND TEMPORAL CONTEXT OF INJECTION DRUG USE AND HIV AND HCV RISK AMONG PEOPLE WHO INJECT DRUGS IN UKRAINE",NIDA,"9405240",1R21DA044807-01,1,R21,DA,044807,01,,,"9224651","OWCZARZAK, JILL ",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,2017,245250,
"MOBILE HEALTH INTERVENTIONS FOR VARENICLINE ADHERENCE AMONG HIV-POSITIVE SMOKERS",NIDA,"9346877",1K01DA043413-01A1,1,K01,DA,043413,01,A1,,"11035187","PACEK, LAUREN RENEE",Not Applicable,"DUKE UNIVERSITY", ,2017,171937,
"A MOUSE MODEL OF ECONOMIC DECISIONS.",NIDA,"9222286",1R21DA042882-01,1,R21,DA,042882,01,,,"8779357","PADOA-SCHIOPPA, CAMILLO ",Not Applicable,"WASHINGTON UNIVERSITY", ,2017,190625,
"NICOTINE SELF-ADMINISTRATION WITH FLAVOR CUES",NIDA,"8956953",1R15DA038843-01A1,1,R15,DA,038843,01,A1,,"7086046","PALMATIER, MATTHEW I",Not Applicable,"EAST TENNESSEE STATE UNIVERSITY", ,2015,427289,
"THE KINSHIP RISK SCORE: AN INTEGRATIVE TOOL TO PRIORITIZE ALCOHOL AND DRUG-ADDICTION RELATED GENES FOR ENHANCED RISK PREDICTION",NIDA,"9162597",1DP1DA042103-01,1,DP1,DA,042103,01,,,"8393333","PALMER, ROHAN HUGH CRAIG",Not Applicable,"EMORY UNIVERSITY", ,2017,468000,
"SIGNALING MECHANISMS OF OPIOID-INDUCED HYPERALGESIA AND TOLERANCE",NIDA,"9251088",1R01DA041711-01A1,1,R01,DA,041711,01,A1,,"1867112","PAN, HUI-LIN ",Not Applicable,"UNIVERSITY OF TX MD ANDERSON CAN CTR", ,2017,402312,
"ALTERNATIVE PRE-MRNA SPLICING OF MU OPIOID RECEPTOR GENE AND MU OPIOID ACTIONS",NIDA,"9383212",1R01DA042888-01A1,1,R01,DA,042888,01,A1,,"1877509","PAN, YING-XIAN ",Not Applicable,"SLOAN-KETTERING INST CAN RESEARCH", ,2017,391311,
"CONCURRENT HIGH RISK SEXUAL BEHAVIOR AND SUBSTANCE USE DURING YOUNG ADULTHOOD: DEVELOPMENTAL TRAJECTORIES AND THE INFLUENCE OF ADOLESCENT PEER AND FAMILY PROCESSES",NIDA,"9326865",1F31DA043301-01A1,1,F31,DA,043301,01,A1,,"14154511","PANZA, KAITLYN ELIZABETH",Not Applicable,"ARIZONA STATE UNIVERSITY-TEMPE CAMPUS", ,2017,42188,
"REAL-TIME PREDICTORS OF PRESCRIPTION DRUG MISUSE BY COLLEGE STUDENTS AND ASSESSMENT OF MISUSE ON THEIR DEVELOPMENTAL TRAJECTORIES",NIDA,"9260461",1R01DA042093-01A1,1,R01,DA,042093,01,A1,,"8845579","PAPP, LAUREN M",Not Applicable,"UNIVERSITY OF WISCONSIN-MADISON", ,2017,454830,
"DISTRESS TOLERANCE AND BENZODIAZEPINE DISCONTINUATION IN OPIOID AGONIST THERAPY",NIDA,"9371185",1K23DA044321-01,1,K23,DA,044321,01,,,"12579718","PARK, TAE WOO ",Not Applicable,"BOSTON MEDICAL CENTER", ,2017,185640,
"GENOME-WIDE ASSOCIATION FOR AFFECTIVE WITHDRAWAL IN OUTBRED MICE",NIDA,"9097157",1R15DA041618-01,1,R15,DA,041618,01,,,"8305615","PARKER, CLARISSA C",Not Applicable,"MIDDLEBURY COLLEGE", ,2016,320000,
"COMPUTATIONAL METHODS FOR IDENTIFICATION OF GENETIC FACTORS AFFECTING THE RESPONSE TO DRUG ABUSE",NIDA,"9376047",1U01DA044399-01,1,U01,DA,044399,01,,,"1978553","PELTZ, GARY A",Not Applicable,"STANFORD UNIVERSITY", ,2017,1045193,
"DEVELOPING AND PILOT TESTING AN INTERVENTION TO INCREASE OPIOID TAPERING IN PRIMARY CARE",NIDA,"9371537",1K23DA044327-01,1,K23,DA,044327,01,,,"12290968","PEREZ, HECTOR ",Not Applicable,"ALBERT EINSTEIN COLLEGE OF MEDICINE, INC", ,2017,198850,
"ROLE OF MIR-124 IN HIV-1 TAT & COCAINE MEDIATED MICROGLIAL ACTIVATION",NIDA,"9411435",1R03DA044087-01A1,1,R03,DA,044087,01,A1,,"11425608","PERIYASAMY, PALSAMY ",Not Applicable,"UNIVERSITY OF NEBRASKA MEDICAL CENTER", ,2017,75750,
"EFFECTS OF COCAINE TAKING AND SEEKING ON HISTONE DEACETYLASE CLASS IIA ENZYME ACTIVITY IN THE NUCLEUS ACCUMBENS OF RATS",NIDA,"9308482",1R01DA042057-01A1,1,R01,DA,042057,01,A1,,"8877411","PERRINE, SHANE ALAN",Not Applicable,"WAYNE STATE UNIVERSITY", ,2017,590447,
"SEX DIFFERENCES COCAINE CONDITIONED REWARD: ROLE OF ESTRADIOL AND INTRACELLULAR SIGNALING",NIDA,"9171774",1R15DA040809-01A1,1,R15,DA,040809,01,A1,,"8879316","PERROTTI, LINDA IRENE",Not Applicable,"UNIVERSITY OF TEXAS ARLINGTON", ,2016,413970,
"LEVERAGING PREDICTIVE ANALYTICS WITHIN SOCIAL NETWORKS TO MAXIMIZE DRUG AND ALCOHOL TREATMENT EFFICACY AND RELAPSE PREVENTION",NIDA,"9347303",1R43DA044062-01,1,R43,DA,044062,01,,,"14719189","PESCE, CHRISTOPHER NEIL",Not Applicable,"SOBER GRID, INC.", ,2017,147889,
"NEURONS OF THE MEDIAL HABENULA REGULATE BEHAVIORAL RESPONSES TO NICOTINE IN MOUSE",NIDA,"9243886",1K99DA041500-01A1,1,K99,DA,041500,01,A1,,"11259994","PETERS, CHRISTIAN ",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2017,153130,
"INFRALIMBIC ENSEMBLES AND EXTINCTION OF DRUG MEMORIES",NIDA,"9373612",1R21DA044524-01,1,R21,DA,044524,01,,,"7893920","PETERS, JAMIE L",Not Applicable,"MEDICAL UNIVERSITY OF SOUTH CAROLINA", ,2017,224250,
"A PSYCHOTHERAPY DEVELOPMENT STUDY FOR A NEW ADDICTIVE DISORDER",NIDA,"9223032",1R21DA042900-01,1,R21,DA,042900,01,,,"1882365","PETRY, NANCY M",Not Applicable,"UNIVERSITY OF CONNECTICUT SCH OF MED/DNT", ,2017,189406,
"CHOOSING TO REGULATION: AN FMRI INVESTIGATION OF AUTONOMOUS VERSUS CONTROLLED SELF-REGULATION AND SUBSTANCE USE IN LATE ADOLESCENCE",NIDA,"9317820",1R21DA043015-01A1,1,R21,DA,043015,01,A1,,"9761591","PFEIFER, JENNIFER HOPE",Not Applicable,"UNIVERSITY OF OREGON", ,2017,214067,
"STRESS; AROUSAL AND MOOD: AFFECTIVE INFLUENCES ON DECISIONS UNDER UNCERTAINTY",NIDA,"9219383",1R01DA042855-01,1,R01,DA,042855,01,,,"1893383","PHELPS, ELIZABETH ANYA",Not Applicable,"NEW YORK UNIVERSITY", ,2017,513267,
"OFFICE OF THE CLINICAL DIRECTOR",NIDA,"9339301",1ZIDDA000535-09,1,ZID,DA,000535,09,,,"14721463","PHILLIPS, KARRAN ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,5334288,
"UNDERSTANDING THE DYNAMICS OF COLLEGE STUDENT MARIJUANA USE: A STUDY USING EMA",NIDA,"9098218",1R15DA041656-01,1,R15,DA,041656,01,,,"9499572","PHILLIPS, KRISTINA T. ","PHILLIPS, MICHAEL M","UNIVERSITY OF NORTHERN COLORADO", ,2016,402249,
"ENDING TRANSMISSION OF HIV; HCV; AND STDS AND OVERDOSE IN RURAL COMMUNITIES OF PEOPLE WHO INJECT DRUGS (ETHIC)",NIDA,"9412019",1UG3DA044829-01,1,UG3,DA,044829,01,,,"9651175","PHO, MAI TUYET ","JENKINS, WILEY ","UNIVERSITY OF CHICAGO", ,2017,589199,
"ABERRANT PREFRONTAL CORTICAL PLASTICITY AND NEUROBEHAVIORAL CONSEQUENCES OF ADOLESCENT MARIJUANA",NIDA,"9447920",1R01DA042943-01A1,1,R01,DA,042943,01,A1,,"1881689","PICKEL, VIRGINIA M",Not Applicable,"WEILL MEDICAL COLL OF CORNELL UNIV", ,2017,402563,
"NOVEL APPROACHES TO INNATE IMMUNITY AGAINST HIV-1 AND OTHER CO-INFECTION VIRUSES",NIDA,"9323961",1DP1DA043915-01,1,DP1,DA,043915,01,,,"7674907","POESCHLA, ERIC M.",Not Applicable,"UNIVERSITY OF COLORADO DENVER", ,2017,777500,
"EVIDENCE BASED SOBER LIVING HOUSES: A MULTI-LEVEL ANALYSIS",NIDA,"9381596",1R01DA042938-01A1,1,R01,DA,042938,01,A1,,"1871238","POLCIN, DOUGLAS L",Not Applicable,"PUBLIC HEALTH INSTITUTE", ,2017,592255,
